1	розных частках РФ І больш таго вельмі часта менавіта этнічныя рускія становяцца каталізатарамі міжэтнічнай дэстабілізацыі і памежных канфліктаў У некаторых	аўтаноміях	кампактныя групы рускамоўнага насельніцтва заклікаюць да ператварэння рэгіёна дзе яны кампактна пражываюць у звычайную вобласць РФ Такія заклікі чуваць у
1	турэмны цэнтрал татарскія нацыяналісты падаюць пратэсты рускамоўных як бунт зэкаў Пры гэтым сепаратысты ахвотна выкарыстоўваюць такі прававы інструмент як нацыянальна-культурная	аўтаномія	Праўда да гэтага часу ніводная група этнічных рускіх якія пражываюць у аўтаноміях такога статусу не атрымала Наступная група аматараў рэвізіі
1	сепаратысты ахвотна выкарыстоўваюць такі прававы інструмент як нацыянальна-культурная аўтаномія Праўда да гэтага часу ніводная група этнічных рускіх якія пражываюць у	аўтаноміях	такога статусу не атрымала Наступная група аматараў рэвізіі межаў народы якія былі выселены Сталіным у 1944 годзе Пры Хрушчове ім
1	аматараў рэвізіі межаў народы якія былі выселены Сталіным у 1944 годзе Пры Хрушчове ім дазволілі вярнуцца і нават адрадзілі іх	аўтаноміі	аднак у меншым памеры Найбольш вядомае патрабаванне інгушоў вярнуць прыгарадны раён Уладзікаўказу які пасля дэпартацыі 1944-га і ліквідацыі Інгушскай аўтаноміі
1	аўтаноміі аднак у меншым памеры Найбольш вядомае патрабаванне інгушоў вярнуць прыгарадны раён Уладзікаўказу які пасля дэпартацыі 1944-га і ліквідацыі Інгушскай	аўтаноміі	быў уключаны ў склад Паўночнай Асеціі Акрамя таго вяртання да межаў 1944 года патрабуюць карачаеўцы калмыкі кабардзінцы Няпростую сітуацыю на
1	дзяржаўнасці Каб задаволіць такія намеры трэба крамсаць тэрыторыю Дагестана дзе часткова пражываюць згаданыя этнасы Казахскія нацыяналісты спісваюць нежаданне Масквы даць	аўтаномію	нагайцам на гістарычныя нагайска-казахскія сувязі Пасля таго як у XVIII стагоддзі нагайцаў западозрылі ў кантактах з Турцыяй пачалася зачыстка нагайскага
1	аб’яднацца з замежнымі суайчыннікамі і частка бурацкага палітыкуму Яны фантануюць ідэямі стварэння адзінай бурацка-мангольскай канфедэрацыі Праграма-мінімум для іх аднавіць Бурацкую	аўтаномію	ў межах 1933 года Менавіта тады ў выніку кампаніі супраць т зв панмангольцаў аўтаномію падзялілі на пяць частак Адарваныя ад
1	канфедэрацыі Праграма-мінімум для іх аднавіць Бурацкую аўтаномію ў межах 1933 года Менавіта тады ў выніку кампаніі супраць т зв панмангольцаў	аўтаномію	падзялілі на пяць частак Адарваныя ад рэспублікі дзве акругі а таксама два раёны перайшлі ў падпарадкаванне Іркуцка і Чыты Самая
1	актам гуманітарнай дапамогі асецінам а вайсковай аперацыяй з мэтай анексіі грузінскіх зямель Існуюць сепаратысцкія настроі арыентаваныя на тое каб захаваўшы	аўтаномію	перайсці ў склад іншай дзяржавы Так у 2010 годзе ФСБ Карэліі распачало крымінальную справу па факце распаўсюду ўлётак з наступным
1	Што рабіць Пакончыць з нацыянальным пытаннем прапануюць па-рознаму Так частка маскоўскай палітычнай эліты выступае за ліквідацыю нацыянальна-аўтаномных суб’ектаў паколькі наяўнасць	аўтаномій	стварае глебу для нацыяналізму і сепаратызму На лагічнае пытанне тых жа татар якія гарантыі будуць у татарскай мовы і культуры
1	татарскай мовы і культуры ў выпадку прававой уніфікацыі ўсіх суб’ектаў РФ пад стандарт губерні гучыць прыкладна такі адказ на руінах	аўтаномій	узнікне новая этна-сацыялагічная мадэль Што гэта такое цяжка зразумець Таксама няма яснага адказу на пытанне ці не скончыцца насаджэнне новай
1	Падзяліцца ў Facebook button Падзяліцца ў Telegram button Падзяліцца ў Twitter button Падзяліцца ў VK Спасылка без VPN Сталін канфлікт	аўтаномія	Расійская Федэрацыя межы Шаноўныя чытачы Калі ласка падтрымайце нас калі вы лічыце Новы Час карысным і цікавым На жаль цяпер
